,Price,Zip Code Population,Zip Code Density,Median Household Income,clusters,cluster
0,3999000.0,29563,20967.9,370046,1,dark pink
1,1650000.0,29815,23740.9,249880,3,dark purple
2,760000.0,29815,23740.9,249880,0,pink
3,1100000.0,29815,23740.9,249880,3,dark purple
4,764900.0,15514,20107.7,188289,0,pink
5,2499000.0,42484,46004.0,261254,3,dark purple
6,4580000.0,33303,28998.9,281977,1,dark pink
7,540000.0,39401,39689.7,117438,0,pink
8,570000.0,39401,39689.7,117438,0,pink
9,699999.0,39401,39689.7,117438,0,pink
10,380000.0,39401,39689.7,117438,0,pink
11,725000.0,47793,58289.6,270845,0,pink
12,899000.0,31611,44019.6,77559,0,pink
13,180000.0,43365,16375.6,87559,0,pink
14,1150000.0,30437,26276.4,148933,3,dark purple
15,665000.0,58147,49565.3,224663,0,pink
16,685000.0,58147,49565.3,224663,0,pink
17,950000.0,38736,3980.1,118113,0,pink
18,750000.0,38736,3980.1,118113,0,pink
19,2490000.0,38736,3980.1,118113,3,dark purple
20,1148888.0,38736,3980.1,118113,3,dark purple
21,998000.0,38736,3980.1,118113,0,pink
22,849000.0,38736,3980.1,118113,0,pink
23,575000.0,38736,3980.1,118113,0,pink
24,225000.0,38736,3980.1,118113,0,pink
25,579999.0,38736,3980.1,118113,0,pink
26,525000.0,38736,3980.1,118113,0,pink
27,260000.0,38736,3980.1,118113,0,pink
28,699999.0,38736,3980.1,118113,0,pink
29,998000.0,38736,3980.1,118113,0,pink
30,658888.0,38736,3980.1,118113,0,pink
31,689900.0,38736,3980.1,118113,0,pink
32,490000.0,38736,3980.1,118113,0,pink
33,865000.0,18144,5871.0,94902,0,pink
34,585000.0,18144,5871.0,94902,0,pink
35,1199999.0,18144,5871.0,94902,3,dark purple
36,548000.0,18144,5871.0,94902,0,pink
37,680000.0,18144,5871.0,94902,0,pink
38,649900.0,18144,5871.0,94902,0,pink
39,799000.0,27469,3346.5,98699,0,pink
40,475000.0,27469,3346.5,98699,0,pink
41,315000.0,27469,3346.5,98699,0,pink
42,669000.0,27469,3346.5,98699,0,pink
43,779000.0,27469,3346.5,98699,0,pink
44,649900.0,27469,3346.5,98699,0,pink
45,779000.0,27469,3346.5,98699,0,pink
46,649900.0,27469,3346.5,98699,0,pink
47,785000.0,27469,3346.5,98699,0,pink
48,799000.0,27469,3346.5,98699,0,pink
49,389000.0,27469,3346.5,98699,0,pink
50,698888.0,43849,4850.0,108942,0,pink
51,375000.0,43849,4850.0,108942,0,pink
52,650000.0,43849,4850.0,108942,0,pink
53,579999.0,43849,4850.0,108942,0,pink
54,1189000.0,43849,4850.0,108942,3,dark purple
55,369000.0,43849,4850.0,108942,0,pink
56,649000.0,43849,4850.0,108942,0,pink
57,387999.0,43849,4850.0,108942,0,pink
58,649899.0,43849,4850.0,108942,0,pink
59,680000.0,43849,4850.0,108942,0,pink
60,848000.0,44531,4277.3,109945,0,pink
61,880000.0,44531,4277.3,109945,0,pink
62,1399900.0,44531,4277.3,109945,3,dark purple
63,2500.0,44531,4277.3,109945,0,pink
64,1375000.0,44531,4277.3,109945,3,dark purple
65,949000.0,44531,4277.3,109945,0,pink
66,628000.0,44531,4277.3,109945,0,pink
67,1500000.0,55805,2980.6,118424,3,dark purple
68,499999.0,55805,2980.6,118424,0,pink
69,1150000.0,55805,2980.6,118424,3,dark purple
70,399000.0,55805,2980.6,118424,0,pink
71,247450.0,55805,2980.6,118424,0,pink
72,1245000.0,55805,2980.6,118424,3,dark purple
73,765000.0,55805,2980.6,118424,0,pink
74,949999.0,55805,2980.6,118424,0,pink
75,599000.0,55805,2980.6,118424,0,pink
76,575000.0,55805,2980.6,118424,0,pink
77,798000.0,55805,2980.6,118424,0,pink
78,1375000.0,55805,2980.6,118424,3,dark purple
79,765000.0,55805,2980.6,118424,0,pink
80,939000.0,14828,3548.0,145667,0,pink
81,989900.0,14828,3548.0,145667,0,pink
82,1800.0,30353,5362.7,136486,0,pink
83,625000.0,30353,5362.7,136486,0,pink
84,589000.0,30353,5362.7,136486,0,pink
85,725000.0,30353,5362.7,136486,0,pink
86,3200.0,30353,5362.7,136486,0,pink
87,1250000.0,30353,5362.7,136486,3,dark purple
88,888888.0,30353,5362.7,136486,0,pink
89,1579900.0,30353,5362.7,136486,3,dark purple
90,879999.0,35832,1907.2,144776,0,pink
91,739999.0,35832,1907.2,144776,0,pink
92,1378000.0,35832,1907.2,144776,3,dark purple
93,1249999.0,35832,1907.2,144776,3,dark purple
94,785000.0,35832,1907.2,144776,0,pink
95,799000.0,35832,1907.2,144776,0,pink
96,849888.0,35832,1907.2,144776,0,pink
97,2200.0,35832,1907.2,144776,0,pink
98,649998.0,35832,1907.2,144776,0,pink
99,859999.0,35832,1907.2,144776,0,pink
100,1050000.0,35832,1907.2,144776,0,pink
101,1299999.0,35832,1907.2,144776,3,dark purple
102,1299900.0,35832,1907.2,144776,3,dark purple
103,499999.0,35832,1907.2,144776,0,pink
104,1750000.0,25976,5564.4,118232,3,dark purple
105,839000.0,25976,5564.4,118232,0,pink
106,549899.0,25976,5564.4,118232,0,pink
107,699999.0,25976,5564.4,118232,0,pink
108,629000.0,25976,5564.4,118232,0,pink
109,699000.0,25976,5564.4,118232,0,pink
110,549000.0,25976,5564.4,118232,0,pink
111,499999.0,25976,5564.4,118232,0,pink
112,869000.0,63935,3592.3,133355,0,pink
113,1488888.0,63935,3592.3,133355,3,dark purple
114,824888.0,63935,3592.3,133355,0,pink
115,549999.0,63935,3592.3,133355,0,pink
116,599000.0,63935,3592.3,133355,0,pink
117,264900.0,63935,3592.3,133355,0,pink
118,688000.0,63935,3592.3,133355,0,pink
119,1299999.0,63935,3592.3,133355,3,dark purple
120,1095000.0,63935,3592.3,133355,3,dark purple
121,478000.0,63935,3592.3,133355,0,pink
122,1195000.0,63935,3592.3,133355,3,dark purple
123,725000.0,63935,3592.3,133355,0,pink
124,330948.0,63935,3592.3,133355,0,pink
125,1099999.0,63935,3592.3,133355,3,dark purple
126,699999.0,63935,3592.3,133355,0,pink
127,899900.0,63935,3592.3,133355,0,pink
128,499999.0,63935,3592.3,133355,0,pink
129,935000.0,63935,3592.3,133355,0,pink
130,789000.0,63935,3592.3,133355,0,pink
131,999312.0,63935,3592.3,133355,0,pink
132,869000.0,63935,3592.3,133355,0,pink
133,688888.0,63935,3592.3,133355,0,pink
134,608000.0,63935,3592.3,133355,0,pink
135,449900.0,93736,2784.6,128456,0,pink
136,499888.0,93736,2784.6,128456,0,pink
137,899000.0,93736,2784.6,128456,0,pink
138,479900.0,93736,2784.6,128456,0,pink
139,549999.0,93736,2784.6,128456,0,pink
140,1350000.0,93736,2784.6,128456,3,dark purple
141,749999.0,93736,2784.6,128456,0,pink
142,685000.0,93736,2784.6,128456,0,pink
143,799000.0,93736,2784.6,128456,0,pink
144,749900.0,93736,2784.6,128456,0,pink
145,1200000.0,93736,2784.6,128456,3,dark purple
146,1089000.0,93736,2784.6,128456,3,dark purple
147,608888.0,93736,2784.6,128456,0,pink
148,725000.0,93736,2784.6,128456,0,pink
149,710000.0,93736,2784.6,128456,0,pink
150,638888.0,93736,2784.6,128456,0,pink
151,869888.0,93736,2784.6,128456,0,pink
152,549000.0,93736,2784.6,128456,0,pink
153,425000.0,93736,2784.6,128456,0,pink
154,995000.0,93736,2784.6,128456,0,pink
155,834900.0,93736,2784.6,128456,0,pink
156,569000.0,93736,2784.6,128456,0,pink
157,549000.0,93736,2784.6,128456,0,pink
158,899000.0,93736,2784.6,128456,0,pink
159,449999.0,93736,2784.6,128456,0,pink
160,599000.0,93736,2784.6,128456,0,pink
161,1295000.0,93736,2784.6,128456,3,dark purple
162,449900.0,93736,2784.6,128456,0,pink
163,710000.0,93736,2784.6,128456,0,pink
164,569000.0,93736,2784.6,128456,0,pink
165,1149000.0,93736,2784.6,128456,3,dark purple
166,425000.0,93736,2784.6,128456,0,pink
167,325000.0,50118,18321.1,57674,0,pink
168,999999.0,79838,31383.7,52522,0,pink
169,159999.0,79838,31383.7,52522,0,pink
170,979000.0,38908,14171.3,47549,0,pink
171,359000.0,42781,23553.0,52036,0,pink
172,69000.0,90314,32395.4,48138,0,pink
173,375000.0,90314,32395.4,48138,0,pink
174,235000.0,86757,27435.1,56212,0,pink
175,130000.0,51303,23816.8,61443,0,pink
176,595000.0,51303,23816.8,61443,0,pink
177,925000.0,59979,15452.5,53823,0,pink
178,649000.0,52756,8529.2,88061,0,pink
179,649000.0,52756,8529.2,88061,0,pink
180,968000.0,52756,8529.2,88061,0,pink
181,145000.0,52756,8529.2,88061,0,pink
182,285000.0,78470,20232.0,77474,0,pink
183,1175000.0,78470,20232.0,77474,3,dark purple
184,149000.0,78470,20232.0,77474,0,pink
185,115000.0,78470,20232.0,77474,0,pink
186,169000.0,78470,20232.0,77474,0,pink
187,135000.0,73256,10274.6,98349,0,pink
188,499000.0,73256,10274.6,98349,0,pink
189,339000.0,73256,10274.6,98349,0,pink
190,659999.0,73256,10274.6,98349,0,pink
191,425000.0,73256,10274.6,98349,0,pink
192,153000.0,73256,10274.6,98349,0,pink
193,345000.0,73256,10274.6,98349,0,pink
194,779000.0,4417,558.5,155364,0,pink
195,495000.0,46205,4550.5,106860,0,pink
196,699999.0,46205,4550.5,106860,0,pink
197,299999.0,46205,4550.5,106860,0,pink
198,789000.0,46205,4550.5,106860,0,pink
199,839000.0,75767,14517.6,86762,0,pink
200,939000.0,75767,14517.6,86762,0,pink
201,525000.0,75767,14517.6,86762,0,pink
202,715000.0,75767,14517.6,86762,0,pink
203,550000.0,75767,14517.6,86762,0,pink
204,281111.0,102209,16933.0,64960,0,pink
205,165000.0,82480,30440.2,57987,0,pink
206,175000.0,82480,30440.2,57987,0,pink
207,209900.0,82480,30440.2,57987,0,pink
208,800000.0,75290,11983.8,96953,0,pink
209,610000.0,75290,11983.8,96953,0,pink
210,599000.0,75290,11983.8,96953,0,pink
211,999000.0,75290,11983.8,96953,0,pink
212,599999.0,75290,11983.8,96953,0,pink
213,1100000.0,75290,11983.8,96953,3,dark purple
214,499000.0,16446,4422.5,100670,0,pink
215,255000.0,16446,4422.5,100670,0,pink
216,159000.0,16446,4422.5,100670,0,pink
217,8250000.0,23387,5271.0,149559,1,dark pink
218,299999.0,23387,5271.0,149559,0,pink
219,6500000.0,23387,5271.0,149559,1,dark pink
220,729000.0,23387,5271.0,149559,0,pink
221,975799.0,66720,23906.0,59114,0,pink
222,899000.0,66720,23906.0,59114,0,pink
223,834000.0,66720,23906.0,59114,0,pink
224,750000.0,60296,10889.3,73681,0,pink
225,280000.0,60296,10889.3,73681,0,pink
226,260000.0,44509,13829.1,69530,0,pink
227,750000.0,26818,4695.3,179321,0,pink
228,249900.0,16426,6668.4,129799,0,pink
229,449000.0,2075,4367.1,288837,0,pink
230,695000.0,2075,4367.1,288837,0,pink
231,1299000.0,35912,20033.7,129759,3,dark purple
232,1049000.0,35912,20033.7,129759,0,pink
233,1539000.0,27575,24351.0,100703,3,dark purple
234,270000.0,38311,9054.2,119098,0,pink
235,270000.0,38311,9054.2,119098,0,pink
236,375000.0,40472,18238.2,110391,0,pink
237,385000.0,40472,18238.2,110391,0,pink
238,800000.0,6712,56129.3,229013,0,pink
239,850000.0,6712,56129.3,229013,0,pink
240,747999.0,6712,56129.3,229013,0,pink
241,925000.0,68777,19613.2,232020,0,pink
242,895000.0,68777,19613.2,232020,0,pink
243,895000.0,68777,19613.2,232020,0,pink
244,949000.0,79499,14350.1,89068,0,pink
245,849000.0,79499,14350.1,89068,0,pink
246,1890000.0,82140,19889.7,83981,3,dark purple
247,1899999.0,82140,19889.7,83981,3,dark purple
248,1980000.0,82140,19889.7,83981,3,dark purple
249,949900.0,82140,19889.7,83981,0,pink
250,1599000.0,82140,19889.7,83981,3,dark purple
251,1080000.0,82140,19889.7,83981,3,dark purple
252,1388888.0,82140,19889.7,83981,3,dark purple
253,1648000.0,82140,19889.7,83981,3,dark purple
254,755777.0,97690,13867.3,71269,0,pink
255,549999.0,97690,13867.3,71269,0,pink
256,925000.0,97690,13867.3,71269,0,pink
257,439000.0,97690,13867.3,71269,0,pink
258,449944.0,107724,15540.3,76161,0,pink
259,636000.0,107724,15540.3,76161,0,pink
260,359000.0,72938,13325.8,122020,0,pink
261,1599000.0,72938,13325.8,122020,3,dark purple
262,1495000.0,72938,13325.8,122020,3,dark purple
263,3000.0,72938,13325.8,122020,0,pink
264,398000.0,72938,13325.8,122020,0,pink
265,1100000.0,72938,13325.8,122020,3,dark purple
266,368000.0,72938,13325.8,122020,0,pink
267,1100000.0,72938,13325.8,122020,3,dark purple
268,389000.0,72938,13325.8,122020,0,pink
269,3000.0,72938,13325.8,122020,0,pink
270,499000.0,72938,13325.8,122020,0,pink
271,2500.0,72938,13325.8,122020,0,pink
272,509000.0,72938,13325.8,122020,0,pink
273,1098000.0,72938,13325.8,122020,3,dark purple
274,1595000.0,65854,15421.4,114070,3,dark purple
275,425000.0,65854,15421.4,114070,0,pink
276,689000.0,65854,15421.4,114070,0,pink
277,1189000.0,65854,15421.4,114070,3,dark purple
278,299900.0,65925,17493.4,141026,0,pink
279,2249000.0,65925,17493.4,141026,3,dark purple
280,1400000.0,78296,19561.8,53831,3,dark purple
281,695000.0,78296,19561.8,53831,0,pink
282,1699000.0,95361,18188.9,89337,3,dark purple
283,1068888.0,95361,18188.9,89337,3,dark purple
284,928000.0,95361,18188.9,89337,0,pink
285,2750.0,95361,18188.9,89337,0,pink
286,1298000.0,95361,18188.9,89337,3,dark purple
287,1500000.0,95361,18188.9,89337,3,dark purple
288,1688000.0,95361,18188.9,89337,3,dark purple
289,1598000.0,95361,18188.9,89337,3,dark purple
290,355000.0,95361,18188.9,89337,0,pink
291,298000.0,95361,18188.9,89337,0,pink
292,2500.0,95361,18188.9,89337,0,pink
293,2800000.0,73419,12952.2,236543,3,dark purple
294,650000.0,93119,24090.8,77462,0,pink
295,558000.0,93119,24090.8,77462,0,pink
296,1200000.0,93119,24090.8,77462,3,dark purple
297,758000.0,93119,24090.8,77462,0,pink
298,738000.0,93119,24090.8,77462,0,pink
299,1950000.0,93584,20911.1,85180,3,dark purple
300,998000.0,93584,20911.1,85180,0,pink
301,1298000.0,89728,25087.8,104627,3,dark purple
302,3700.0,89728,25087.8,104627,0,pink
303,1499000.0,89728,25087.8,104627,3,dark purple
304,1298000.0,89728,25087.8,104627,3,dark purple
305,4199000.0,39669,10060.8,153168,1,dark pink
306,6500000.0,39669,10060.8,153168,1,dark pink
307,1499000.0,83565,15587.1,94988,3,dark purple
308,550000.0,83565,15587.1,94988,0,pink
309,675000.0,83565,15587.1,94988,0,pink
310,950000.0,83565,15587.1,94988,0,pink
311,368000.0,83565,15587.1,94988,0,pink
312,595000.0,83565,15587.1,94988,0,pink
313,540000.0,83565,15587.1,94988,0,pink
314,1350000.0,83565,15587.1,94988,3,dark purple
315,1899000.0,83565,15587.1,94988,3,dark purple
316,750000.0,83565,15587.1,94988,0,pink
317,429000.0,48110,11975.8,67767,0,pink
318,369000.0,48110,11975.8,67767,0,pink
319,548888.0,99776,29574.0,99788,0,pink
320,335000.0,45267,11673.5,118610,0,pink
321,1265000.0,45267,11673.5,118610,3,dark purple
322,1499999.0,45267,11673.5,118610,3,dark purple
323,325000.0,45267,11673.5,118610,0,pink
324,385000.0,45267,11673.5,118610,0,pink
325,1265000.0,45267,11673.5,118610,3,dark purple
326,1100000.0,45267,11673.5,118610,3,dark purple
327,1688888.0,45267,11673.5,118610,3,dark purple
328,748000.0,85538,16452.0,104211,0,pink
329,680000.0,85538,16452.0,104211,0,pink
330,249999.0,85538,16452.0,104211,0,pink
331,1599000.0,85538,16452.0,104211,3,dark purple
332,295000.0,85538,16452.0,104211,0,pink
333,265000.0,85538,16452.0,104211,0,pink
334,1599000.0,85538,16452.0,104211,3,dark purple
335,1850000.0,85538,16452.0,104211,3,dark purple
336,395000.0,91789,19230.4,95988,0,pink
337,1600000.0,91789,19230.4,95988,3,dark purple
338,405000.0,91789,19230.4,95988,0,pink
339,3575000.0,91789,19230.4,95988,3,dark purple
340,1350000.0,91789,19230.4,95988,3,dark purple
341,250000.0,91789,19230.4,95988,0,pink
342,1495000.0,91789,19230.4,95988,3,dark purple
343,405000.0,91789,19230.4,95988,0,pink
344,405000.0,91789,19230.4,95988,0,pink
345,395000.0,91789,19230.4,95988,0,pink
346,349000.0,28501,8864.1,114279,0,pink
347,499000.0,28501,8864.1,114279,0,pink
348,1300000.0,85633,24510.4,84738,3,dark purple
349,325000.0,94254,4928.4,120818,0,pink
350,1479000.0,94254,4928.4,120818,3,dark purple
351,669000.0,94254,4928.4,120818,0,pink
352,1049000.0,94254,4928.4,120818,0,pink
353,875000.0,94254,4928.4,120818,0,pink
354,899000.0,94254,4928.4,120818,0,pink
355,2950000.0,94254,4928.4,120818,3,dark purple
356,649000.0,94254,4928.4,120818,0,pink
357,669000.0,84859,13334.4,94910,0,pink
358,369000.0,84859,13334.4,94910,0,pink
359,448000.0,84859,13334.4,94910,0,pink
360,425000.0,84859,13334.4,94910,0,pink
361,1450000.0,84859,13334.4,94910,3,dark purple
362,650000.0,84859,13334.4,94910,0,pink
363,1350000.0,84859,13334.4,94910,3,dark purple
364,219000.0,84859,13334.4,94910,0,pink
365,4195000.0,84859,13334.4,94910,1,dark pink
366,625000.0,84859,13334.4,94910,0,pink
367,2325000.0,84859,13334.4,94910,3,dark purple
368,385000.0,84859,13334.4,94910,0,pink
369,2250000.0,84859,13334.4,94910,3,dark purple
370,900000.0,84859,13334.4,94910,0,pink
371,525000.0,84859,13334.4,94910,0,pink
372,1195000.0,84859,13334.4,94910,3,dark purple
373,579000.0,84859,13334.4,94910,0,pink
374,599000.0,84859,13334.4,94910,0,pink
375,249000.0,84859,13334.4,94910,0,pink
376,2325000.0,84859,13334.4,94910,3,dark purple
377,1449000.0,84859,13334.4,94910,3,dark purple
378,699000.0,102238,11075.1,102387,0,pink
379,700000.0,102238,11075.1,102387,0,pink
380,488000.0,102238,11075.1,102387,0,pink
381,799000.0,102238,11075.1,102387,0,pink
382,665000.0,58597,12235.6,173287,0,pink
383,298000.0,53375,9577.8,84204,0,pink
384,899999.0,53375,9577.8,84204,0,pink
385,308000.0,53375,9577.8,84204,0,pink
386,585000.0,53375,9577.8,84204,0,pink
387,749000.0,53375,9577.8,84204,0,pink
388,551000.0,53375,9577.8,84204,0,pink
389,359000.0,53375,9577.8,84204,0,pink
390,973000.0,53375,9577.8,84204,0,pink
391,658888.0,53375,9577.8,84204,0,pink
392,874000.0,53375,9577.8,84204,0,pink
393,638000.0,53375,9577.8,84204,0,pink
394,598000.0,53375,9577.8,84204,0,pink
395,339000.0,53375,9577.8,84204,0,pink
396,618000.0,53375,9577.8,84204,0,pink
397,742000.0,53375,9577.8,84204,0,pink
398,880000.0,53375,9577.8,84204,0,pink
399,677000.0,53375,9577.8,84204,0,pink
400,258000.0,53375,9577.8,84204,0,pink
401,818000.0,53375,9577.8,84204,0,pink
402,640200.0,53375,9577.8,84204,0,pink
403,655000.0,53375,9577.8,84204,0,pink
404,299000.0,53375,9577.8,84204,0,pink
405,2128000.0,53375,9577.8,84204,3,dark purple
406,988000.0,53375,9577.8,84204,0,pink
407,566000.0,53375,9577.8,84204,0,pink
408,2980000.0,80918,18200.0,77413,3,dark purple
409,485000.0,80918,18200.0,77413,0,pink
410,525000.0,80918,18200.0,77413,0,pink
411,550000.0,80918,18200.0,77413,0,pink
412,435000.0,27295,6663.8,103917,0,pink
413,1390000.0,27295,6663.8,103917,3,dark purple
414,1320000.0,27295,6663.8,103917,3,dark purple
415,1588000.0,27295,6663.8,103917,3,dark purple
416,1900000.0,44030,5997.5,126065,3,dark purple
417,1648888.0,44030,5997.5,126065,3,dark purple
418,1690000.0,44030,5997.5,126065,3,dark purple
419,398000.0,44030,5997.5,126065,0,pink
420,1899000.0,44030,5997.5,126065,3,dark purple
421,998000.0,44030,5997.5,126065,0,pink
422,1188000.0,44030,5997.5,126065,3,dark purple
423,728000.0,38103,7518.7,109224,0,pink
424,1898000.0,38103,7518.7,109224,3,dark purple
425,2600000.0,38103,7518.7,109224,3,dark purple
426,880000.0,38103,7518.7,109224,0,pink
427,1288000.0,20076,5634.3,134122,3,dark purple
428,538888.0,20076,5634.3,134122,0,pink
429,399000.0,20076,5634.3,134122,0,pink
430,869000.0,20076,5634.3,134122,0,pink
431,1680000.0,20076,5634.3,134122,3,dark purple
432,875000.0,20076,5634.3,134122,0,pink
433,895000.0,20076,5634.3,134122,0,pink
434,2600000.0,20076,5634.3,134122,3,dark purple
435,499000.0,20076,5634.3,134122,0,pink
436,1348000.0,30006,6761.2,127417,3,dark purple
437,389900.0,30006,6761.2,127417,0,pink
438,1600000.0,30006,6761.2,127417,3,dark purple
439,1348888.0,30006,6761.2,127417,3,dark purple
440,349000.0,19217,3572.6,128688,0,pink
441,1690000.0,19217,3572.6,128688,3,dark purple
442,249000.0,19217,3572.6,128688,0,pink
443,1650000.0,19217,3572.6,128688,3,dark purple
444,1180000.0,19217,3572.6,128688,3,dark purple
445,259000.0,19217,3572.6,128688,0,pink
446,1148000.0,7424,3315.5,155429,3,dark purple
447,780000.0,7424,3315.5,155429,0,pink
448,950000.0,39015,6003.9,121275,0,pink
449,319000.0,39015,6003.9,121275,0,pink
450,799800.0,39015,6003.9,121275,0,pink
451,305000.0,39015,6003.9,121275,0,pink
452,1999999.0,45439,7056.5,103325,3,dark purple
453,559888.0,45439,7056.5,103325,0,pink
454,1030000.0,45439,7056.5,103325,0,pink
455,1788888.0,45439,7056.5,103325,3,dark purple
456,1020000.0,13922,3527.8,128237,0,pink
457,408000.0,42362,8553.5,101917,0,pink
458,388000.0,42362,8553.5,101917,0,pink
459,488000.0,42362,8553.5,101917,0,pink
460,375000.0,42362,8553.5,101917,0,pink
461,399000.0,42362,8553.5,101917,0,pink
462,408000.0,42362,8553.5,101917,0,pink
463,1125000.0,116469,17075.0,85754,3,dark purple
464,358888.0,116469,17075.0,85754,0,pink
465,880000.0,116469,17075.0,85754,0,pink
466,2950000.0,116469,17075.0,85754,3,dark purple
467,1958000.0,31550,11238.4,89135,3,dark purple
468,1450000.0,31550,11238.4,89135,3,dark purple
469,558000.0,29780,7449.6,99134,0,pink
470,299000.0,67252,35154.7,100131,0,pink
471,378000.0,67252,35154.7,100131,0,pink
472,329000.0,67252,35154.7,100131,0,pink
473,299000.0,67252,35154.7,100131,0,pink
474,355000.0,67252,35154.7,100131,0,pink
475,685000.0,102104,26077.0,85161,0,pink
476,655000.0,102104,26077.0,85161,0,pink
477,347000.0,102104,26077.0,85161,0,pink
478,938000.0,47019,19230.0,107971,0,pink
479,599000.0,47019,19230.0,107971,0,pink
480,2499000.0,47019,19230.0,107971,3,dark purple
481,468000.0,47019,19230.0,107971,0,pink
482,365000.0,47019,19230.0,107971,0,pink
483,438000.0,47019,19230.0,107971,0,pink
484,699999.0,47019,19230.0,107971,0,pink
485,249000.0,76091,12136.6,144354,0,pink
486,1290000.0,76091,12136.6,144354,3,dark purple
487,459000.0,76091,12136.6,144354,0,pink
488,698000.0,76091,12136.6,144354,0,pink
489,348888.0,76091,12136.6,144354,0,pink
490,599999.0,85255,13001.1,98608,0,pink
491,1190000.0,85255,13001.1,98608,3,dark purple
492,1285000.0,85255,13001.1,98608,3,dark purple
493,1550000.0,39994,6342.0,110310,3,dark purple
494,478000.0,39805,6936.6,114711,0,pink
495,799000.0,39805,6936.6,114711,0,pink
496,850000.0,39805,6936.6,114711,0,pink
497,749999.0,21605,7073.4,130644,0,pink
498,549900.0,45661,5844.5,125373,0,pink
499,699000.0,30915,5170.5,129067,0,pink
500,1039000.0,30915,5170.5,129067,0,pink
501,949000.0,30915,5170.5,129067,0,pink
502,539000.0,30915,5170.5,129067,0,pink
503,200000.0,20351,14028.4,120616,0,pink
504,1135000.0,27098,15861.3,121191,3,dark purple
505,1199000.0,50107,17173.1,108546,3,dark purple
506,689000.0,51831,9494.5,116128,0,pink
507,1299999.0,51831,9494.5,116128,3,dark purple
508,679000.0,34063,6266.0,119487,0,pink
509,1500000.0,34063,6266.0,119487,3,dark purple
510,1199000.0,30983,8499.8,103394,3,dark purple
511,648000.0,20959,5895.3,129673,0,pink
512,775000.0,20959,5895.3,129673,0,pink
513,189000.0,20959,5895.3,129673,0,pink
514,259999.0,20959,5895.3,129673,0,pink
515,975000.0,25890,6372.3,107138,0,pink
516,260000.0,25890,6372.3,107138,0,pink
517,699000.0,21184,9834.4,110985,0,pink
518,789000.0,28643,8374.2,117648,0,pink
519,225000.0,64858,12375.9,103895,0,pink
520,650000.0,64858,12375.9,103895,0,pink
521,475000.0,41396,10440.5,91186,0,pink
522,239900.0,60842,15550.4,100007,0,pink
523,240000.0,60842,15550.4,100007,0,pink
524,1188000.0,60842,15550.4,100007,3,dark purple
525,935000.0,60842,15550.4,100007,0,pink
526,849000.0,60842,15550.4,100007,0,pink
527,859000.0,60842,15550.4,100007,0,pink
528,295000.0,60842,15550.4,100007,0,pink
529,739999.0,21248,10286.5,110683,0,pink
530,135000.0,70797,10186.7,92048,0,pink
531,739000.0,24639,9364.8,88642,0,pink
532,499000.0,22432,4956.8,124327,0,pink
533,1398000.0,22432,4956.8,124327,3,dark purple
534,1385000.0,22432,4956.8,124327,3,dark purple
535,325000.0,5108,10565.9,171362,0,pink
536,1550000.0,5108,10565.9,171362,3,dark purple
537,3950000.0,25368,15173.9,159697,1,dark pink
538,2990000.0,25368,15173.9,159697,3,dark purple
539,329900.0,25368,15173.9,159697,0,pink
540,375000.0,25368,15173.9,159697,0,pink
541,439000.0,25368,15173.9,159697,0,pink
542,419000.0,25368,15173.9,159697,0,pink
543,2350000.0,25368,15173.9,159697,3,dark purple
544,350000.0,25368,15173.9,159697,0,pink
545,319900.0,25368,15173.9,159697,0,pink
546,1325000.0,25368,15173.9,159697,3,dark purple
547,620000.0,25368,15173.9,159697,0,pink
548,570000.0,25368,15173.9,159697,0,pink
549,1150000.0,25368,15173.9,159697,3,dark purple
550,69900.0,52126,6575.6,54629,0,pink
551,314900.0,52126,6575.6,54629,0,pink
552,689500.0,52126,6575.6,54629,0,pink
553,759000.0,52126,6575.6,54629,0,pink
554,239000.0,52126,6575.6,54629,0,pink
555,400000.0,52126,6575.6,54629,0,pink
556,300000.0,52126,6575.6,54629,0,pink
557,229000.0,52126,6575.6,54629,0,pink
558,333000.0,52126,6575.6,54629,0,pink
559,320000.0,52126,6575.6,54629,0,pink
560,319900.0,52126,6575.6,54629,0,pink
561,165000.0,52126,6575.6,54629,0,pink
562,344900.0,14211,6454.7,176029,0,pink
563,2495000.0,14211,6454.7,176029,3,dark purple
564,387500.0,14211,6454.7,176029,0,pink
565,249000.0,14211,6454.7,176029,0,pink
566,428000.0,14211,6454.7,176029,0,pink
567,300000.0,14211,6454.7,176029,0,pink
568,1100000.0,14211,6454.7,176029,3,dark purple
569,850000.0,14211,6454.7,176029,0,pink
570,635000.0,14984,10634.5,105692,0,pink
571,325000.0,14984,10634.5,105692,0,pink
572,279000.0,14984,10634.5,105692,0,pink
573,525000.0,14984,10634.5,105692,0,pink
574,275000.0,14984,10634.5,105692,0,pink
575,1990000.0,14984,10634.5,105692,3,dark purple
576,1475000.0,14984,10634.5,105692,3,dark purple
577,115000.0,14984,10634.5,105692,0,pink
578,399900.0,68452,5454.3,77163,0,pink
579,299000.0,68452,5454.3,77163,0,pink
580,309900.0,68452,5454.3,77163,0,pink
581,290000.0,68452,5454.3,77163,0,pink
582,395000.0,68452,5454.3,77163,0,pink
583,309000.0,68452,5454.3,77163,0,pink
584,275000.0,68452,5454.3,77163,0,pink
585,249900.0,68452,5454.3,77163,0,pink
586,325000.0,68452,5454.3,77163,0,pink
